tie;ajorata;kaista;osa;aet;let;tietyyppi;s_tietyyppi;katyyppi;s_katyyppi
16149;0;21;2;0;6493;1;tie;1;pääkaista
16151;0;11;1;0;4802;1;tie;1;pääkaista
16151;0;21;1;0;4802;1;tie;1;pääkaista
16151;0;11;2;0;7725;1;tie;1;pääkaista
16151;0;11;2;7725;11405;1;tie;1;pääkaista
16151;0;11;2;11405;11952;1;tie;1;pääkaista
16151;0;11;2;11952;12265;1;tie;1;pääkaista
16151;0;11;2;12265;15994;1;tie;1;pääkaista
16151;0;21;2;0;7725;1;tie;1;pääkaista
16151;0;21;2;7725;11405;1;tie;1;pääkaista
16151;0;21;2;11405;11952;1;tie;1;pääkaista
16151;0;21;2;11952;12265;1;tie;1;pääkaista
16151;0;21;2;12265;15994;1;tie;1;pääkaista
16153;0;11;1;0;2442;1;tie;1;pääkaista
16153;0;21;1;0;2442;1;tie;1;pääkaista
16154;0;11;1;0;2495;1;tie;1;pääkaista
16154;0;21;1;0;2495;1;tie;1;pääkaista
16155;0;11;1;0;6815;1;tie;1;pääkaista
16155;0;21;1;0;6815;1;tie;1;pääkaista
16156;0;11;1;0;967;1;tie;1;pääkaista
16156;0;21;1;0;967;1;tie;1;pääkaista
16157;0;11;1;0;3385;1;tie;1;pääkaista
16157;0;21;1;0;3385;1;tie;1;pääkaista
16157;0;11;2;0;6686;1;tie;1;pääkaista
16157;0;21;2;0;6686;1;tie;1;pääkaista
16157;0;11;3;0;5696;1;tie;1;pääkaista
16157;0;11;3;5696;8751;1;tie;1;pääkaista
16157;0;21;3;0;5696;1;tie;1;pääkaista
16157;0;21;3;5696;8751;1;tie;1;pääkaista
16158;0;11;1;0;6021;1;tie;1;pääkaista
16158;0;21;1;0;6021;1;tie;1;pääkaista
16159;0;11;1;0;3315;1;tie;1;pääkaista
16159;0;11;1;3315;6715;1;tie;1;pääkaista
16159;0;21;1;0;3315;1;tie;1;pääkaista
16159;0;21;1;3315;6715;1;tie;1;pääkaista
16160;0;11;1;0;9483;1;tie;1;pääkaista
16160;0;21;1;0;9483;1;tie;1;pääkaista
16161;0;11;1;0;8658;1;tie;1;pääkaista
16161;0;21;1;0;8658;1;tie;1;pääkaista
16162;0;11;1;0;6277;1;tie;1;pääkaista
16162;0;21;1;0;6277;1;tie;1;pääkaista
16163;0;11;1;0;4978;1;tie;1;pääkaista
16163;0;11;1;4978;9211;1;tie;1;pääkaista
16163;0;21;1;0;4978;1;tie;1;pääkaista
16163;0;21;1;4978;9211;1;tie;1;pääkaista
16164;0;11;1;0;4690;1;tie;1;pääkaista
16164;0;21;1;0;4690;1;tie;1;pääkaista
16165;0;11;1;0;5770;1;tie;1;pääkaista
16165;0;21;1;0;5770;1;tie;1;pääkaista
16165;0;11;2;0;7376;1;tie;1;pääkaista
16165;0;21;2;0;7376;1;tie;1;pääkaista
16166;0;11;1;0;4127;1;tie;1;pääkaista
16166;0;21;1;0;4127;1;tie;1;pääkaista
16167;0;11;1;0;1701;3;katu;1;pääkaista
16167;0;11;1;1701;1715;1;tie;1;pääkaista
16167;0;11;1;1715;4704;1;tie;1;pääkaista
16167;0;21;1;0;1701;3;katu;1;pääkaista
16167;0;21;1;1701;1715;1;tie;1;pääkaista
16167;0;21;1;1715;4704;1;tie;1;pääkaista
16167;0;11;2;0;6670;1;tie;1;pääkaista
16167;0;21;2;0;6670;1;tie;1;pääkaista
16167;0;11;3;0;6220;1;tie;1;pääkaista
16167;0;21;3;0;6220;1;tie;1;pääkaista
16169;0;11;1;0;6965;1;tie;1;pääkaista
16169;0;21;1;0;6965;1;tie;1;pääkaista
16169;0;11;2;0;5925;1;tie;1;pääkaista
16169;0;21;2;0;5925;1;tie;1;pääkaista
16171;0;11;1;0;6625;1;tie;1;pääkaista
16171;0;21;1;0;6625;1;tie;1;pääkaista
16172;0;11;1;0;2732;1;tie;1;pääkaista
16172;0;21;1;0;2732;1;tie;1;pääkaista
16173;0;11;1;0;8513;1;tie;1;pääkaista
16173;0;21;1;0;8513;1;tie;1;pääkaista
16175;0;11;1;0;6380;1;tie;1;pääkaista
16175;0;11;1;6380;9095;1;tie;1;pääkaista
16175;0;21;1;0;6380;1;tie;1;pääkaista
16175;0;21;1;6380;9095;1;tie;1;pääkaista
16177;0;11;1;0;6084;1;tie;1;pääkaista
16177;0;21;1;0;6084;1;tie;1;pääkaista
16178;0;11;1;0;6401;1;tie;1;pääkaista
16178;0;21;1;0;6401;1;tie;1;pääkaista
16179;0;11;1;0;5572;1;tie;1;pääkaista
16179;0;11;1;5572;6917;1;tie;1;pääkaista
16179;0;21;1;0;5572;1;tie;1;pääkaista
16179;0;21;1;5572;6917;1;tie;1;pääkaista
16180;0;11;1;0;6775;1;tie;1;pääkaista
16180;0;21;1;0;6775;1;tie;1;pääkaista
16181;0;11;1;0;8675;1;tie;1;pääkaista
16181;0;21;1;0;8675;1;tie;1;pääkaista
16183;0;11;1;0;3705;1;tie;1;pääkaista
16183;0;21;1;0;3705;1;tie;1;pääkaista
16183;0;11;2;0;9350;1;tie;1;pääkaista
16183;0;21;2;0;9350;1;tie;1;pääkaista
16184;0;11;1;0;7486;1;tie;1;pääkaista
16184;0;21;1;0;7486;1;tie;1;pääkaista
16187;0;11;1;0;2044;1;tie;1;pääkaista
16187;0;11;1;2044;6533;1;tie;1;pääkaista
16187;0;21;1;0;2044;1;tie;1;pääkaista
16187;0;21;1;2044;6533;1;tie;1;pääkaista
16187;0;11;2;0;5544;1;tie;1;pääkaista
16187;0;21;2;0;5544;1;tie;1;pääkaista
16188;0;11;1;0;5872;1;tie;1;pääkaista
16188;0;21;1;0;5872;1;tie;1;pääkaista
16189;0;11;1;0;6163;1;tie;1;pääkaista
16189;0;21;1;0;6163;1;tie;1;pääkaista
16190;0;11;1;0;3582;1;tie;1;pääkaista
16190;0;21;1;0;3582;1;tie;1;pääkaista
16191;0;11;1;0;4578;1;tie;1;pääkaista
16191;0;21;1;0;4578;1;tie;1;pääkaista
16193;0;11;1;0;1730;1;tie;1;pääkaista
16193;0;11;1;1730;3068;3;katu;1;pääkaista
16193;0;11;1;3068;3681;3;katu;1;pääkaista
16193;0;21;1;0;1730;1;tie;1;pääkaista
16193;0;21;1;1730;3068;3;katu;1;pääkaista
16193;0;21;1;3068;3681;3;katu;1;pääkaista
16194;0;11;1;0;2657;1;tie;1;pääkaista
16194;0;21;1;0;2657;1;tie;1;pääkaista
16195;0;11;1;0;607;3;katu;1;pääkaista
16195;0;11;1;607;672;3;katu;1;pääkaista
16195;0;11;1;672;990;3;katu;1;pääkaista
16195;0;11;1;990;7650;1;tie;1;pääkaista
16195;0;11;1;7650;8682;1;tie;1;pääkaista
16195;0;11;1;8682;11311;1;tie;1;pääkaista
16195;0;21;1;0;607;3;katu;1;pääkaista
16195;0;21;1;607;672;3;katu;1;pääkaista
16195;0;21;1;672;990;3;katu;1;pääkaista
16195;0;21;1;990;7650;1;tie;1;pääkaista
16195;0;21;1;7650;8682;1;tie;1;pääkaista
16195;0;21;1;8682;11311;1;tie;1;pääkaista
16195;0;11;3;0;891;1;tie;1;pääkaista
16195;0;11;3;891;2036;1;tie;1;pääkaista
16195;0;11;3;2036;5600;1;tie;1;pääkaista
16195;0;21;3;0;891;1;tie;1;pääkaista
16195;0;21;3;891;2036;1;tie;1;pääkaista
16195;0;21;3;2036;5600;1;tie;1;pääkaista
16196;0;11;1;0;1075;1;tie;1;pääkaista
16196;0;21;1;0;1075;1;tie;1;pääkaista
16198;0;11;1;0;2256;1;tie;1;pääkaista
16198;0;11;1;2256;5962;1;tie;1;pääkaista
16198;0;21;1;0;2256;1;tie;1;pääkaista
16198;0;21;1;2256;5962;1;tie;1;pääkaista
16199;0;11;1;0;3553;1;tie;1;pääkaista
16199;0;11;1;3553;4054;1;tie;1;pääkaista
16199;0;21;1;0;3553;1;tie;1;pääkaista
16199;0;21;1;3553;4054;1;tie;1;pääkaista
16205;0;11;1;0;5531;1;tie;1;pääkaista
16205;0;21;1;0;5531;1;tie;1;pääkaista
16205;0;11;2;0;7774;1;tie;1;pääkaista
16205;0;21;2;0;7774;1;tie;1;pääkaista
16207;0;11;1;0;5282;1;tie;1;pääkaista
16207;0;21;1;0;5282;1;tie;1;pääkaista
16210;0;11;1;0;1213;1;tie;1;pääkaista
16210;0;21;1;0;1213;1;tie;1;pääkaista
16211;0;11;1;0;3210;1;tie;1;pääkaista
16211;0;21;1;0;3210;1;tie;1;pääkaista
16213;0;11;1;0;4521;1;tie;1;pääkaista
16213;0;11;1;4521;11748;1;tie;1;pääkaista
16213;0;21;1;0;4521;1;tie;1;pääkaista
16213;0;21;1;4521;11748;1;tie;1;pääkaista
16213;0;11;3;0;4127;1;tie;1;pääkaista
16213;0;21;3;0;4127;1;tie;1;pääkaista
16215;0;11;1;0;760;1;tie;1;pääkaista
16215;0;11;1;760;3208;1;tie;1;pääkaista
16215;0;21;1;0;760;1;tie;1;pääkaista
16215;0;21;1;760;3208;1;tie;1;pääkaista
16217;0;11;1;0;6263;1;tie;1;pääkaista
16217;0;21;1;0;6263;1;tie;1;pääkaista
16218;0;11;1;0;3674;1;tie;1;pääkaista
16218;0;21;1;0;3674;1;tie;1;pääkaista
16219;0;11;1;0;9070;1;tie;1;pääkaista
16219;0;21;1;0;9070;1;tie;1;pääkaista
16219;0;11;2;0;1418;1;tie;1;pääkaista
16219;0;11;2;1418;8810;1;tie;1;pääkaista
16219;0;21;2;0;1418;1;tie;1;pääkaista
16219;0;21;2;1418;8810;1;tie;1;pääkaista
16220;0;11;1;0;7350;1;tie;1;pääkaista
16220;0;21;1;0;7350;1;tie;1;pääkaista
16221;0;11;1;0;5884;1;tie;1;pääkaista
16221;0;11;1;5884;5922;1;tie;1;pääkaista
16221;0;21;1;0;5884;1;tie;1;pääkaista
16221;0;21;1;5884;5922;1;tie;1;pääkaista
16222;0;11;1;0;3210;1;tie;1;pääkaista
16222;0;21;1;0;3210;1;tie;1;pääkaista
16223;0;11;1;0;3109;1;tie;1;pääkaista
16223;0;11;1;3109;3296;1;tie;1;pääkaista
16223;0;21;1;0;3109;1;tie;1;pääkaista
16223;0;21;1;3109;3296;1;tie;1;pääkaista
16225;0;11;1;0;8809;1;tie;1;pääkaista
16225;0;21;1;0;8809;1;tie;1;pääkaista
16226;0;11;1;0;4962;1;tie;1;pääkaista
16226;0;21;1;0;4962;1;tie;1;pääkaista
16227;0;11;1;0;4792;1;tie;1;pääkaista
16227;0;21;1;0;4792;1;tie;1;pääkaista
16228;0;11;1;0;2795;1;tie;1;pääkaista
16228;0;21;1;0;2795;1;tie;1;pääkaista
16229;0;11;1;0;547;1;tie;1;pääkaista
16229;0;11;1;547;5395;1;tie;1;pääkaista
16229;0;21;1;0;547;1;tie;1;pääkaista
16229;0;21;1;547;5395;1;tie;1;pääkaista
16229;0;11;2;0;4374;1;tie;1;pääkaista
16229;0;21;2;0;4374;1;tie;1;pääkaista
16230;0;11;1;0;1475;1;tie;1;pääkaista
16230;0;11;1;1475;1892;1;tie;1;pääkaista
16230;0;21;1;0;1475;1;tie;1;pääkaista
16230;0;21;1;1475;1892;1;tie;1;pääkaista
16231;0;11;1;0;4373;1;tie;1;pääkaista
16231;0;21;1;0;4373;1;tie;1;pääkaista
16232;0;11;1;0;2310;1;tie;1;pääkaista
16232;0;11;1;2310;3933;1;tie;1;pääkaista
16232;0;21;1;0;2310;1;tie;1;pääkaista
16232;0;21;1;2310;3933;1;tie;1;pääkaista
16232;1;11;1;3933;3960;1;tie;1;pääkaista
16232;1;11;1;3960;4068;1;tie;1;pääkaista
16232;1;11;1;4068;4370;1;tie;1;pääkaista
16232;1;12;1;3960;4068;1;tie;2;ohitus
16232;1;12;1;4068;4370;1;tie;2;ohitus
16232;2;21;1;3933;3960;1;tie;1;pääkaista
16232;2;21;1;3960;4068;1;tie;1;pääkaista
16232;2;21;1;4068;4370;1;tie;1;pääkaista
16232;2;22;1;3960;4068;1;tie;2;ohitus
16232;2;22;1;4068;4370;1;tie;2;ohitus
16233;0;11;1;0;230;1;tie;1;pääkaista
16233;0;11;1;230;7700;1;tie;1;pääkaista
16233;0;21;1;0;230;1;tie;1;pääkaista
16233;0;21;1;230;7700;1;tie;1;pääkaista
16234;0;11;1;0;8743;1;tie;1;pääkaista
16234;0;21;1;0;8743;1;tie;1;pääkaista
16235;0;11;1;0;730;1;tie;1;pääkaista
16235;0;11;1;730;6156;1;tie;1;pääkaista
16235;0;21;1;0;730;1;tie;1;pääkaista
16235;0;21;1;730;6156;1;tie;1;pääkaista
16235;0;11;2;0;3961;1;tie;1;pääkaista
16235;0;21;2;0;3961;1;tie;1;pääkaista
16237;0;11;1;0;4161;1;tie;1;pääkaista
16237;0;21;1;0;4161;1;tie;1;pääkaista
16239;0;11;1;0;5518;1;tie;1;pääkaista
16239;0;21;1;0;5518;1;tie;1;pääkaista
16239;0;11;2;0;3659;1;tie;1;pääkaista
16239;0;21;2;0;3659;1;tie;1;pääkaista
16241;0;11;1;0;6300;1;tie;1;pääkaista
16241;0;21;1;0;6300;1;tie;1;pääkaista
16243;0;11;1;0;2626;1;tie;1;pääkaista
16243;0;11;1;2626;2909;1;tie;1;pääkaista
16243;0;11;1;2909;5181;1;tie;1;pääkaista
16243;0;21;1;0;2626;1;tie;1;pääkaista
16243;0;21;1;2626;2909;1;tie;1;pääkaista
16243;0;21;1;2909;5181;1;tie;1;pääkaista
16245;0;11;1;0;9062;1;tie;1;pääkaista
16245;0;11;1;9062;13062;1;tie;1;pääkaista
16245;0;11;1;13062;14867;1;tie;1;pääkaista
16245;0;11;1;14867;14939;1;tie;1;pääkaista
16245;0;21;1;0;9062;1;tie;1;pääkaista
16245;0;21;1;9062;13062;1;tie;1;pääkaista
16245;0;21;1;13062;14867;1;tie;1;pääkaista
16245;0;21;1;14867;14939;1;tie;1;pääkaista
16247;0;11;1;0;3853;1;tie;1;pääkaista
16247;0;21;1;0;3853;1;tie;1;pääkaista
16251;0;11;1;0;2040;1;tie;1;pääkaista
16251;0;11;1;2040;9858;1;tie;1;pääkaista
16251;0;21;1;0;2040;1;tie;1;pääkaista
16251;0;21;1;2040;9858;1;tie;1;pääkaista
16252;0;11;1;0;6800;1;tie;1;pääkaista
16252;0;21;1;0;6800;1;tie;1;pääkaista
16253;0;11;1;0;4282;1;tie;1;pääkaista
16253;0;21;1;0;4282;1;tie;1;pääkaista
16254;0;11;1;0;5665;1;tie;1;pääkaista
16254;0;21;1;0;5665;1;tie;1;pääkaista
16254;0;11;2;0;361;1;tie;1;pääkaista
16254;0;11;2;361;4790;1;tie;1;pääkaista
16254;0;21;2;0;361;1;tie;1;pääkaista
16254;0;21;2;361;4790;1;tie;1;pääkaista
16254;0;11;3;0;5562;1;tie;1;pääkaista
16254;0;11;3;5562;6277;1;tie;1;pääkaista
16254;0;21;3;0;5562;1;tie;1;pääkaista
16254;0;21;3;5562;6277;1;tie;1;pääkaista
16254;0;11;4;0;5934;1;tie;1;pääkaista
16254;0;11;4;5934;6073;1;tie;1;pääkaista
16254;0;21;4;0;5934;1;tie;1;pääkaista
16254;0;21;4;5934;6073;1;tie;1;pääkaista
16254;0;11;5;0;342;1;tie;1;pääkaista
16254;0;11;5;342;6608;1;tie;1;pääkaista
16254;0;11;5;6608;6635;3;katu;1;pääkaista
16254;0;11;5;6635;7300;3;katu;1;pääkaista
16254;0;11;5;7300;7760;3;katu;1;pääkaista
16254;0;21;5;0;342;1;tie;1;pääkaista
16254;0;21;5;342;6608;1;tie;1;pääkaista
16254;0;21;5;6608;6635;3;katu;1;pääkaista
16254;0;21;5;6635;7300;3;katu;1;pääkaista
16254;0;21;5;7300;7760;3;katu;1;pääkaista
16255;0;11;1;0;4700;1;tie;1;pääkaista
16255;0;21;1;0;4700;1;tie;1;pääkaista
16257;0;11;1;0;3387;1;tie;1;pääkaista
16257;0;21;1;0;3387;1;tie;1;pääkaista
16258;0;11;1;0;4501;1;tie;1;pääkaista
16258;0;21;1;0;4501;1;tie;1;pääkaista
16259;0;11;1;0;5817;1;tie;1;pääkaista
16259;0;21;1;0;5817;1;tie;1;pääkaista
16259;0;11;2;0;2625;1;tie;1;pääkaista
16259;0;21;2;0;2625;1;tie;1;pääkaista
16261;0;11;1;0;8348;1;tie;1;pääkaista
16261;0;21;1;0;8348;1;tie;1;pääkaista
16263;0;11;1;0;6705;1;tie;1;pääkaista
16263;0;21;1;0;6705;1;tie;1;pääkaista
16265;0;11;1;0;58;1;tie;1;pääkaista
16265;0;11;1;58;3565;1;tie;1;pääkaista
16265;0;21;1;0;58;1;tie;1;pääkaista
16265;0;21;1;58;3565;1;tie;1;pääkaista
16267;0;11;1;0;2192;1;tie;1;pääkaista
16267;0;21;1;0;2192;1;tie;1;pääkaista
16269;0;11;1;0;261;1;tie;1;pääkaista
16269;0;11;1;261;4928;1;tie;1;pääkaista
16269;0;21;1;0;261;1;tie;1;pääkaista
16269;0;21;1;261;4928;1;tie;1;pääkaista
16270;0;11;1;0;355;1;tie;1;pääkaista
16270;0;11;1;355;2402;1;tie;1;pääkaista
16270;0;21;1;0;355;1;tie;1;pääkaista
16270;0;21;1;355;2402;1;tie;1;pääkaista
16271;0;11;1;0;4876;1;tie;1;pääkaista
16271;0;11;1;4876;9350;1;tie;1;pääkaista
16271;0;21;1;0;4876;1;tie;1;pääkaista
16271;0;21;1;4876;9350;1;tie;1;pääkaista
16273;0;11;1;0;4885;1;tie;1;pääkaista
16273;0;21;1;0;4885;1;tie;1;pääkaista
16273;0;11;2;0;3368;1;tie;1;pääkaista
16273;0;21;2;0;3368;1;tie;1;pääkaista
16275;0;11;1;0;5090;1;tie;1;pääkaista
16275;0;11;1;5090;8040;1;tie;1;pääkaista
16275;0;21;1;0;5090;1;tie;1;pääkaista
16275;0;21;1;5090;8040;1;tie;1;pääkaista
16277;0;11;1;0;5478;1;tie;1;pääkaista
16277;0;11;1;5478;8901;1;tie;1;pääkaista
16277;0;21;1;0;5478;1;tie;1;pääkaista
16277;0;21;1;5478;8901;1;tie;1;pääkaista
16279;0;11;1;0;419;3;katu;1;pääkaista
16279;0;11;1;419;445;3;katu;1;pääkaista
16279;0;21;1;0;419;3;katu;1;pääkaista
16279;0;21;1;419;445;3;katu;1;pääkaista
16279;0;11;2;0;594;3;katu;1;pääkaista
16279;0;11;2;594;6013;1;tie;1;pääkaista
16279;0;21;2;0;594;3;katu;1;pääkaista
16279;0;21;2;594;6013;1;tie;1;pääkaista
16279;0;11;3;0;9244;1;tie;1;pääkaista
16279;0;21;3;0;9244;1;tie;1;pääkaista
16281;0;11;1;0;2350;1;tie;1;pääkaista
16281;0;11;1;2350;8881;1;tie;1;pääkaista
16281;0;21;1;0;2350;1;tie;1;pääkaista
16281;0;21;1;2350;8881;1;tie;1;pääkaista
16283;0;11;1;0;7916;1;tie;1;pääkaista
16283;0;21;1;0;7916;1;tie;1;pääkaista
16283;0;11;2;0;3147;1;tie;1;pääkaista
16283;0;21;2;0;3147;1;tie;1;pääkaista
16284;0;11;1;0;8786;1;tie;1;pääkaista
16284;0;21;1;0;8786;1;tie;1;pääkaista
16285;0;11;1;0;4807;1;tie;1;pääkaista
16285;0;21;1;0;4807;1;tie;1;pääkaista
16286;0;11;1;0;5754;1;tie;1;pääkaista
16286;0;21;1;0;5754;1;tie;1;pääkaista
16287;0;11;1;0;4659;1;tie;1;pääkaista
16287;0;21;1;0;4659;1;tie;1;pääkaista
16287;0;11;2;0;4979;1;tie;1;pääkaista
16287;0;21;2;0;4979;1;tie;1;pääkaista
16288;0;11;1;0;5935;1;tie;1;pääkaista
16288;0;21;1;0;5935;1;tie;1;pääkaista
16289;0;11;1;0;2770;1;tie;1;pääkaista
16289;0;21;1;0;2770;1;tie;1;pääkaista
16289;0;11;2;0;3356;1;tie;1;pääkaista
16289;0;21;2;0;3356;1;tie;1;pääkaista
16291;0;11;1;0;358;1;tie;1;pääkaista
16291;0;11;1;358;669;1;tie;1;pääkaista
16291;0;11;1;669;7603;1;tie;1;pääkaista
16291;0;21;1;0;358;1;tie;1;pääkaista
16291;0;21;1;358;669;1;tie;1;pääkaista
16291;0;21;1;669;7603;1;tie;1;pääkaista
16291;0;11;2;0;3315;1;tie;1;pääkaista
16291;0;21;2;0;3315;1;tie;1;pääkaista
16293;0;11;1;0;4545;1;tie;1;pääkaista
16293;0;21;1;0;4545;1;tie;1;pääkaista
16293;0;11;2;0;840;1;tie;1;pääkaista
16293;0;11;2;840;5887;1;tie;1;pääkaista
16293;0;21;2;0;840;1;tie;1;pääkaista
16293;0;21;2;840;5887;1;tie;1;pääkaista
16294;0;11;1;0;2484;1;tie;1;pääkaista
16294;0;21;1;0;2484;1;tie;1;pääkaista
16295;0;11;1;0;4046;1;tie;1;pääkaista
16295;0;21;1;0;4046;1;tie;1;pääkaista
16295;0;11;2;0;9639;1;tie;1;pääkaista
16295;0;21;2;0;9639;1;tie;1;pääkaista
16295;0;11;3;0;2125;1;tie;1;pääkaista
16295;0;21;3;0;2125;1;tie;1;pääkaista
16296;0;11;1;0;521;1;tie;1;pääkaista
16296;0;21;1;0;521;1;tie;1;pääkaista
16297;0;11;1;0;3613;1;tie;1;pääkaista
16297;0;21;1;0;3613;1;tie;1;pääkaista
16297;0;11;2;0;7355;1;tie;1;pääkaista
16297;0;21;2;0;7355;1;tie;1;pääkaista
16297;0;11;3;0;7285;1;tie;1;pääkaista
16297;0;21;3;0;7285;1;tie;1;pääkaista
16299;0;11;1;0;3551;1;tie;1;pääkaista
16299;0;21;1;0;3551;1;tie;1;pääkaista
16299;0;11;2;0;4327;1;tie;1;pääkaista
16299;0;21;2;0;4327;1;tie;1;pääkaista
16299;0;11;3;0;670;1;tie;1;pääkaista
16299;0;11;3;670;4373;1;tie;1;pääkaista
16299;0;21;3;0;670;1;tie;1;pääkaista
16299;0;21;3;670;4373;1;tie;1;pääkaista
16299;0;11;4;0;2552;1;tie;1;pääkaista
16299;0;21;4;0;2552;1;tie;1;pääkaista
16303;0;11;1;0;4660;1;tie;1;pääkaista
16303;0;21;1;0;4660;1;tie;1;pääkaista
16303;0;11;2;0;5567;1;tie;1;pääkaista
16303;0;21;2;0;5567;1;tie;1;pääkaista
16305;0;11;1;0;4925;1;tie;1;pääkaista
16305;0;21;1;0;4925;1;tie;1;pääkaista
16305;0;11;2;0;5016;1;tie;1;pääkaista
16305;0;21;2;0;5016;1;tie;1;pääkaista
16305;0;11;3;0;7520;1;tie;1;pääkaista
16305;0;21;3;0;7520;1;tie;1;pääkaista
16313;0;11;1;0;5533;1;tie;1;pääkaista
16313;0;21;1;0;5533;1;tie;1;pääkaista
16314;0;11;1;0;4786;1;tie;1;pääkaista
16314;0;21;1;0;4786;1;tie;1;pääkaista
16315;0;11;1;0;5480;1;tie;1;pääkaista
16315;0;11;1;5480;10797;1;tie;1;pääkaista
16315;0;21;1;0;5480;1;tie;1;pääkaista
16315;0;21;1;5480;10797;1;tie;1;pääkaista
16317;0;11;1;0;2351;1;tie;1;pääkaista
16317;0;11;1;2351;5226;1;tie;1;pääkaista
16317;0;21;1;0;2351;1;tie;1;pääkaista
16317;0;21;1;2351;5226;1;tie;1;pääkaista
16319;0;11;1;0;6496;1;tie;1;pääkaista
16319;0;11;1;6496;12183;1;tie;1;pääkaista
16319;0;21;1;0;6496;1;tie;1;pääkaista
16319;0;21;1;6496;12183;1;tie;1;pääkaista
16320;0;11;1;0;3000;1;tie;1;pääkaista
16320;0;11;1;3000;5120;1;tie;1;pääkaista
16320;0;21;1;0;3000;1;tie;1;pääkaista
16320;0;21;1;3000;5120;1;tie;1;pääkaista
16320;0;11;2;0;6037;1;tie;1;pääkaista
16320;0;21;2;0;6037;1;tie;1;pääkaista
16320;0;11;3;0;5934;1;tie;1;pääkaista
16320;0;21;3;0;5934;1;tie;1;pääkaista
16321;0;11;1;0;5562;1;tie;1;pääkaista
16321;0;21;1;0;5562;1;tie;1;pääkaista
16321;0;11;2;0;5423;1;tie;1;pääkaista
16321;0;21;2;0;5423;1;tie;1;pääkaista
16323;0;11;1;0;7716;1;tie;1;pääkaista
16323;0;21;1;0;7716;1;tie;1;pääkaista
16330;0;11;1;0;432;1;tie;1;pääkaista
16330;0;11;1;432;4802;1;tie;1;pääkaista
16330;0;21;1;0;432;1;tie;1;pääkaista
16330;0;21;1;432;4802;1;tie;1;pääkaista
16333;0;11;1;0;1850;1;tie;1;pääkaista
16333;0;11;1;1850;2450;1;tie;1;pääkaista
16333;0;11;1;2450;5005;1;tie;1;pääkaista
16333;0;21;1;0;1850;1;tie;1;pääkaista
16333;0;21;1;1850;2450;1;tie;1;pääkaista
16333;0;21;1;2450;5005;1;tie;1;pääkaista
16335;0;11;1;0;5449;1;tie;1;pääkaista
16335;0;21;1;0;5449;1;tie;1;pääkaista
16336;0;11;1;0;5912;1;tie;1;pääkaista
16336;0;21;1;0;5912;1;tie;1;pääkaista
16337;0;11;1;0;6555;1;tie;1;pääkaista
16337;0;21;1;0;6555;1;tie;1;pääkaista
16337;0;11;2;0;3436;1;tie;1;pääkaista
16337;0;21;2;0;3436;1;tie;1;pääkaista
16338;0;11;1;0;7712;1;tie;1;pääkaista
16338;0;21;1;0;7712;1;tie;1;pääkaista
16338;0;11;2;0;7754;1;tie;1;pääkaista
16338;0;21;2;0;7754;1;tie;1;pääkaista
16339;0;11;1;0;4970;1;tie;1;pääkaista
16339;0;21;1;0;4970;1;tie;1;pääkaista
16340;0;11;1;0;2504;1;tie;1;pääkaista
16340;0;11;1;2504;4551;1;tie;1;pääkaista
16340;0;11;1;4551;5061;1;tie;1;pääkaista
16340;0;21;1;0;2504;1;tie;1;pääkaista
16340;0;21;1;2504;4551;1;tie;1;pääkaista
16340;0;21;1;4551;5061;1;tie;1;pääkaista
16341;0;11;1;0;4603;1;tie;1;pääkaista
16341;0;21;1;0;4603;1;tie;1;pääkaista
16341;0;11;2;0;6314;1;tie;1;pääkaista
16341;0;21;2;0;6314;1;tie;1;pääkaista
16343;0;11;1;0;5080;1;tie;1;pääkaista
16343;0;11;1;5080;9184;1;tie;1;pääkaista
16343;0;21;1;0;5080;1;tie;1;pääkaista
16343;0;21;1;5080;9184;1;tie;1;pääkaista
16344;0;11;1;0;172;1;tie;1;pääkaista
16344;0;11;1;172;387;1;tie;1;pääkaista
16344;0;11;1;387;458;1;tie;1;pääkaista
16344;0;11;1;458;673;1;tie;1;pääkaista
16344;0;11;1;673;3425;1;tie;1;pääkaista
16344;0;21;1;0;172;1;tie;1;pääkaista
16344;0;21;1;172;387;1;tie;1;pääkaista
16344;0;21;1;387;458;1;tie;1;pääkaista
16344;0;21;1;458;673;1;tie;1;pääkaista
16344;0;21;1;673;3425;1;tie;1;pääkaista
16345;0;11;1;0;7201;1;tie;1;pääkaista
16345;0;21;1;0;7201;1;tie;1;pääkaista
16345;0;11;2;0;2219;1;tie;1;pääkaista
16345;0;21;2;0;2219;1;tie;1;pääkaista
16347;0;11;1;0;5308;1;tie;1;pääkaista
16347;0;21;1;0;5308;1;tie;1;pääkaista
16348;0;11;1;0;4865;1;tie;1;pääkaista
16348;0;21;1;0;4865;1;tie;1;pääkaista
16348;0;11;2;0;6778;1;tie;1;pääkaista
16348;0;21;2;0;6778;1;tie;1;pääkaista
16349;0;11;1;0;700;1;tie;1;pääkaista
16349;0;11;1;700;790;1;tie;1;pääkaista
16349;0;11;1;790;4179;1;tie;1;pääkaista
16349;0;21;1;0;700;1;tie;1;pääkaista
16349;0;21;1;700;790;1;tie;1;pääkaista
16349;0;21;1;790;4179;1;tie;1;pääkaista
16349;0;11;2;0;614;1;tie;1;pääkaista
16349;0;11;2;614;5640;1;tie;1;pääkaista
16349;0;11;2;5640;6246;1;tie;1;pääkaista
16349;0;21;2;0;614;1;tie;1;pääkaista
